Country Name,Componenta1,Componenta2,Componenta3,Componenta4,Componenta5
Germany,0.033169324908880395,0.1074659457458581,0.04843990337038326,0.2310815911092293,0.0050508162848205765
Ghana,0.29061161813348607,0.08081758863785081,0.021126745072632482,0.5932685117714435,0.035967099490219895
Greece,0.018477575200925158,0.11992774128963617,0.40938575699764,0.0011628437410605536,0.17524580562249062
Guatemala,0.15360338336304094,0.08021493082165324,0.01183546853085258,1.1020288383130852,0.09323372380276193
Guinea,0.44839730998189414,0.12969729359499477,0.8112121769065592,0.1325434922412055,0.23071293660499265
Guinea-Bissau,1.5354596833785705,0.1452202794449404,0.6488913361483589,2.4210800865408513,0.5810985535687858
Guyana,0.0003699100963889214,3.383903339816164,0.3243601781983116,2.6061850761181646,0.07260387627168526
Haiti,0.6400383496888814,0.09062801420176517,2.007286565330472,0.800965054107948,0.12213011132587112
Honduras,0.004255393423243231,0.6826744066047111,0.12818263988572354,0.2847975785085726,0.0026583573468193047
Hungary,1.1436897708842806,0.6493067372966889,0.0028707007422828033,0.0041365814366626265,4.1238787453624335
India,0.009177398732371073,0.36411770523177683,0.08720413962925147,0.22485441057831185,0.9691209990942862
Indonesia,0.27958371758842515,0.21817955145107182,0.14398056602790435,0.4434062868194195,0.8824537444173484
"Iran, Islamic Rep.",0.01077379459344218,0.5809128733487375,0.18053667436956913,0.8189366093636359,0.004956696219574871
Iraq,0.28869006382517015,1.284232413247819,0.334826219111965,0.07711879368380782,0.034684713345189445
Ireland,0.0017666394821526357,0.01580757128988256,0.0006422417750095433,2.045077538368855,0.6403439318796113
Israel,0.6028901477430189,3.0257977527452593,0.5788064632210752,0.18965042277554245,0.8531572058399259
Italy,0.0018501566557265437,0.014348752216720802,0.0906618975814381,0.42818092119719925,0.08539094204308756
Jamaica,0.012433278740774142,0.2566421774786622,0.20197966562746475,0.001173651579997693,0.8354427009720085
Japan,0.30111273332264143,0.7102052559226013,0.1646729793814966,0.06572536358623762,2.5814362597744362
Jordan,0.7459544524334727,2.15138093741511,0.608137078846665,0.13956488037226122,0.012696749073752798
Kazakhstan,0.0023856659583068296,0.22424960242374828,0.03957708807023815,2.002059865751634,0.3848436446982704
Kenya,0.3576276671982909,0.666077901943638,0.17374042230490663,0.9959606200288668,0.003125960193324139
"Korea, Rep.",0.0839095197109671,0.3193540614104051,0.2383517318997848,0.6331295586478527,1.5530155670576837
Kuwait,1.4433369059585024,2.6802077885254585,0.6717462065081736,0.6982068609455195,0.00834377212197249
Kyrgyz Republic,0.16513628442876727,0.071685749399819,0.05789577296721881,0.6466150867069153,0.869913251433713
Latvia,0.15853667911497935,0.7129390391449263,0.3397577583320504,0.5233107964444396,0.07101496563806765
Lebanon,0.8371408439239266,1.6706180529071617,0.2445169936390642,0.20000298747534592,0.8922890223709973
Lesotho,0.1691620410746506,0.06806307789334275,1.3691121894284777,0.3305469430545655,6.17888299289935
Liberia,1.8861288603520985,0.4153123133430964,0.7512013374090678,2.9401318962214735,0.6851076309492504
Lithuania,0.6744127789629387,0.41115255775089177,0.14598307933136892,0.25104680399689,1.4373313441526654
Luxembourg,0.007281876721312694,0.24653654961274268,0.01967270937290918,0.6664752436232233,0.02707137177112306
Madagascar,1.1256291403942165,0.12690113688070234,1.9749017777018674,0.007098063348754296,0.4483158268700158
Malawi,1.5067648959269977,0.3967141268089959,2.9755628656932807,0.27692495153739577,0.07074778945939073
Malaysia,0.20613407226052896,1.9788302643717732,0.09866357641087362,0.25271593829460887,0.5218624936185009
Mali,0.11081240666260919,1.1362428927744188,0.34518657769267724,0.2671083528532491,0.23485346728336767
Malta,0.8870394888143552,0.00515244736863681,1.2156827334067362,3.3530432591577077,0.10575345249487143
Mauritania,0.029867296731167357,0.7938130097418554,0.793182158917062,0.03214934558154538,1.756163603736488
Mauritius,0.014559058365993995,0.07177856510552291,0.10955486869279246,2.363876901055142,0.0035268500075938992
Mexico,0.0003623274231115992,0.3515247659800881,0.04231619241948904,0.5625583076892643,0.14495566996544312
Moldova,0.012236560281123013,0.023050878656778316,0.0002754220256896728,1.815084128850974,0.7148393921531337
Mongolia,0.16953401175051944,0.03817128455126788,0.0029267044867490517,0.9375474289423641,2.0500422265045546
Montenegro,0.04145746097771872,0.6770818701211165,0.3512664096183185,0.03432656033443405,0.3661011331909697
Morocco,0.282688465551527,0.49680642968427613,0.31539475312937904,0.0018603567109617297,0.06338429938464946
Mozambique,0.5174868948623891,0.06774041967480394,1.2180232210991646,1.693429156334842,0.37010343093085746
Myanmar,0.14937057531741293,9.531533410780393e-05,0.009598374418414872,0.3791932586698919,0.08724024074013392
Namibia,0.2963218386426936,0.40168942201270036,0.2712412628571754,1.2520031104164984,3.036044225426227
Nepal,0.12030708507970565,0.023662820288032328,0.0314318657669608,0.11214638537313788,0.44879938198751507
Netherlands,1.8529875218938876,0.2997184592824973,0.09393849637357524,0.06838220905614137,3.5816854627785544
New Zealand,0.08533939318391946,0.0076381381583668665,0.27262929963165106,0.30777554363186876,0.27382530129888977
Nicaragua,0.02438103298833544,0.3739470897756796,0.014998299465604945,0.13913464420342775,1.1255961595801538
Niger,0.77713049302208,2.7143100953038286,1.5793227540450794,0.30605918346536043,0.18995505703702537
Nigeria,0.8427352062779988,0.06840328765804252,0.7459905419947529,0.4645906645791861,0.02078788567302285
North Macedonia,0.5241847747596666,1.1110567674381424,0.042512214765531756,0.06277889853565713,1.7923991586583556
Norway,0.0097240284990051,0.0038318121962233878,0.3151181463891666,0.13413541045193011,0.11621910542678973
Oman,3.1246629975171833,6.3993621967667496,2.438832922730275,6.151369210312672,0.004029904543453208
Pakistan,0.017025005680527457,2.7939301186726615,0.006839550419250613,0.09072738823095793,0.2975055317570045
Panama,0.3619165452986108,1.0375207040785859,0.05033288388678761,0.39996955699885856,0.23742548976143601
Papua New Guinea,0.8947895987430612,1.7621523518826379,0.08522994954795983,0.5761065863547263,0.24226418806002195
Paraguay,0.056435620970835494,0.19358247490743624,0.1783519656744307,0.3008667014742091,0.04928843326544814
Peru,0.2276399751025526,0.33348468127494507,0.3072801863984775,0.038303785155446475,0.7642449182193658
Philippines,0.0007813499451677842,0.0024175965853145093,0.001790079534571071,0.9658088171447854,0.026438546019715552
Poland,0.22578688864836324,0.05584535138954408,0.14599528667940662,0.0005477432385197366,0.22319588678202743
Portugal,0.019734314757896325,0.03254948739270501,0.20797816077821613,0.022571242379918404,0.008950357759414124
Romania,0.046759241214982455,0.006516616494309843,0.1848645859873312,0.05698962642387236,0.020717369035398493
Russian Federation,0.004803012393939373,0.12750414278055033,1.1323810792303373,0.8080280497996503,1.3575480546145258
Rwanda,0.36936844199889113,0.5671651882004031,2.055021589185297,0.051797444524561274,0.014799525447685601
Saudi Arabia,1.658853572480418,6.404073374126937,2.1881403496735845,3.2929218614172315,0.28074227997991763
Senegal,0.2090719236990168,0.016675212030921288,0.03135781748860692,0.061765625408988355,0.03084484096182305
Serbia,0.2521525266334948,0.029489037592744703,0.20774693239013867,0.027167152290366915,0.23541618206002488
Seychelles,0.08831680513138143,2.3076019884767693,0.17404586030658656,0.6756505658750674,0.0030487399183070454
Sierra Leone,1.168888008865629,0.0017191724661731961,2.11036494437901,0.33967875995384617,0.21607975798006507
Singapore,37.69928917097791,1.8973805527371619,32.40212089308381,0.058524422828662215,14.80367503438208
Slovak Republic,1.603703581208427,1.5346892263644678,0.038152193852422626,0.7793427192081921,3.9840180249571677
Slovenia,0.8410904387742076,3.4304605380360798,0.051973498657210356,0.989902502830698,2.3100635573652233
South Africa,0.051045734659027335,0.0681750552796982,0.009704221317181367,0.841783654286856,0.16488723437920114
Spain,0.0219039696625298,0.06451550353704506,0.1572672976273405,0.3049202888835155,0.08727044715812979
Sri Lanka,7.701679334939818e-05,0.019500722524947237,0.13384374316339878,0.17413265673423897,0.7102635902659931
Sudan,0.21456574055499816,0.5465896068927297,0.4495184403062542,0.018088388387788326,0.37632923906639426
Sweden,0.11064758092547915,1.1265872744085583,0.35818893487339865,0.03897567945576554,0.5085542488449062
Switzerland,0.03721844219233264,0.33688048951448707,0.009126389289065258,0.43908202007093283,0.17844823884876046
Tajikistan,0.006988563982928391,0.16444997469400868,0.02161563376075658,1.879647321635969,0.33907241674665617
Tanzania,1.783106368097052,0.002856212096928492,0.7246196481843511,0.3026653800133757,0.41547088931828113
Thailand,0.09320542369489646,0.3570851789319337,0.09183893685924172,0.009798235987781309,0.14993012541290296
Timor-Leste,0.30419385945215344,0.41134816163997795,0.22692224749144962,0.0009078228855019259,1.174865005472477
Togo,0.08803493004314272,0.9561008725316713,0.1720755453462955,0.6513651416237654,0.017815986344093693
Trinidad and Tobago,0.014041608134401513,0.42965013161475485,0.03661981728780503,0.3611721089831067,0.13019693232291593
Tunisia,0.526518076954027,0.2917018396206393,0.1362019573467301,0.08915410180006403,0.9030744392640796
Turkey,0.03859477695551537,0.13795963589011406,0.3764587952932236,0.0008959841634533248,0.1314398951485672
Uganda,0.49428717019755064,0.9187887256020248,1.0311616707414653,0.0006032171032077353,0.009584964694324585
Ukraine,0.41213156327350936,0.4882521316353194,0.444186841677341,0.08538519081396778,0.041901276857691225
United Kingdom,0.021759743370448184,0.34217210645803475,0.08070458967202591,0.7292917120280362,0.07269990956528215
United States,0.01065655053980265,0.5810324337742787,0.8400432603821656,0.020877234664834033,1.412377128978652
Uruguay,0.017105464232271425,0.6159291606788805,0.2578022449435624,0.9119766470367416,0.10386552081472732
Zambia,0.8125113594030228,0.2864383739965706,0.4950500529923188,1.2230011876842872,0.010107027569802652
Zimbabwe,1.11716079462983,0.04980519473567882,0.8431809157427806,0.1657580216746458,0.0015843763901971684
