Country Name,Componenta1,Componenta2,Componenta3,Componenta4,Componenta5
Kenya,0.23820709869751588,0.3908043533378316,0.07396029749551138,0.2961945884191689,0.0008336620499722124
"Korea, Rep.",0.059006105607630185,0.19781942639930156,0.10712188734199096,0.19878777356129204,0.4372648070897854
Kuwait,0.3173112547465325,0.5190354274822266,0.09438373711347588,0.06853512903761382,0.0007344516201509947
Kyrgyz Republic,0.18301808177313666,0.06998340962292583,0.041008372507071095,0.3199695765951555,0.3860205595017109
Latvia,0.12524918396212392,0.4961446609910794,0.1715492081203755,0.18459341565884835,0.022463531267572823
Lebanon,0.28752213681534217,0.5054296362157419,0.05367301478892338,0.030670482026838045,0.12270473015315454
Lesotho,0.045404406850076205,0.016092275237572066,0.2348595983616383,0.03961317001972123,0.6640305495309922
Liberia,0.43669373692561214,0.08470151685893078,0.11115682724248997,0.3039371448021413,0.06351077417082594
Lithuania,0.3710732433718518,0.19927261651062167,0.05133464423126964,0.061673686546257545,0.3166458093399993
Luxembourg,0.013350601218161224,0.39815263345834817,0.023051323437736332,0.5455730216054608,0.019872420280293384
Madagascar,0.4196573119115014,0.041675014273880304,0.47056449358363894,0.0011815461808847153,0.06692163405009462
Malawi,0.38537229593126887,0.08937651986258144,0.4863829178979147,0.031623391747362985,0.007244874560872154
Malaysia,0.08831558520885922,0.7468044368627605,0.027015848292468392,0.048342773601243706,0.08952135603466817
Mali,0.0716955002367842,0.6475681338088137,0.14273536802516631,0.07716179895772483,0.060839198971510966
Malta,0.27651096892126165,0.0014147957672168009,0.24219425949309867,0.46668079545334995,0.01319918036507292
Mauritania,0.015288768205742284,0.35793615576007387,0.2594918387983291,0.007347846575901896,0.3599353906599528
Mauritius,0.012085591302076905,0.05248560001267035,0.05812199142743935,0.8761346094614908,0.0011722077963225244
Mexico,0.0005606448789881578,0.47912999476126006,0.04184729826606108,0.3886561639161216,0.08980589817756898
Moldova,0.010835066374265984,0.01797920499519719,0.00015586373425921483,0.7175965536914807,0.2534333112047969
Mongolia,0.11736928744943095,0.023277974157668267,0.0012949431098056908,0.28980257435704126,0.5682552209260539
Montenegro,0.040474580902655516,0.5822796637101698,0.2191747240535944,0.0149630907624913,0.1431079405710889
Morocco,0.2981663931008938,0.4615817067352398,0.21260782972280207,0.0008761091002510296,0.026767961340813405
