Country Name,Componenta1,Componenta2,Componenta3,Componenta4,Componenta5
"Gambia, The",-0.766961277593486,-0.23513311542038529,-0.9001571785429224,0.529831457421727,-0.06265602804434722
Georgia,0.23207803245747105,0.4856148226426251,0.5807823825245271,-0.02806375397815058,-0.10598529583730577
Germany,0.22231125503273952,0.4001552938064526,0.2686549013546395,0.5867806836908926,-0.08675088624551718
Ghana,-0.6580359496402106,0.3470132664184434,-0.17742280055906684,0.9401968318067498,0.23149725320277054
Greece,0.1659264507225369,-0.42272016100673226,0.7810152225958749,0.041624958548690756,0.5109953525987405
Guatemala,-0.47840259323182055,0.34571700410055506,0.13279626542553957,1.2814144407983294,0.3727173841748132
Guinea,-0.8173811790548041,-0.4396009183982012,-1.0994117261475673,-0.4443982486907392,-0.5863124385013839
Guinea-Bissau,-1.512559066031495,0.465164719613344,-0.9832843387652704,-1.89931812210221,0.9305035436888411
Guyana,0.023476925770200247,2.2454433807883194,0.6951954153441207,-1.9705876695585156,0.32890694070635096
Haiti,-0.9765537061710597,-0.36747209575780027,-1.7294094316680493,1.092445847912308,-0.4265839493880988
Honduras,0.07962748395266805,1.0085558317916854,0.4370264676535372,-0.6514202882761426,0.06293609812151342
Hungary,1.3054109539212457,0.9835990232671367,0.06540140752309065,-0.0785080017617778,-2.478826200158056
India,0.11693726570786955,-0.7365700107901128,0.3604638234935439,0.5788204140851326,1.2016614700698725
Indonesia,-0.6454298871347321,0.5701644777273455,0.46317495979551576,0.8128193940605345,1.1466717399421027
"Iran, Islamic Rep.",0.12670025234477172,-0.9303548684720352,0.5186517567796894,1.1046336713824256,-0.08593880012640716
Iraq,0.6558568404000245,-1.3832954477403763,0.7063222115131508,0.3389793542221614,-0.22733284603051157
Ireland,0.05130587518410951,0.15347078295859765,0.030934450775215325,1.7456132252505396,-0.9767868029926597
Israel,0.9477902300282997,-2.1233084212121494,0.9286665872095337,-0.5315817246064409,1.127476933999756
Italy,-0.05250460376988429,0.14621778552185083,0.3675407833102918,0.7987424945399025,0.356696654938339
Jamaica,-0.13610872611171357,0.6183824418943396,0.5485888276158407,-0.041817948947749234,1.1157103676350295
Japan,-0.6698193582233462,1.0286913197478993,0.49534103330779095,0.3129389584942948,1.9612088178120939
Jordan,1.0542637877333514,-1.790407103635514,0.9519055874830924,-0.45601718361775473,-0.13754328816736813
Kazakhstan,0.05962082084202777,-0.5780414410847933,0.2428371084176693,1.7271563912888526,-0.7572430459241095
Kenya,-0.7299761805192365,-0.9962208961349984,-0.508795862045193,1.2181877211017234,-0.06824720278555721
"Korea, Rep.",0.3535890048761993,0.6898097937123704,0.5959396618204561,-0.9712687796821741,1.5211815128103383
Kuwait,1.4664828638201561,-1.9983767424844916,1.0004508222282489,-1.0199648144954918,-0.11149986754135188
Kyrgyz Republic,0.49603736129334347,-0.3268206948859423,0.2937085319175391,0.9815581894076901,-1.1384949471281078
Latvia,0.4860243326021023,1.0306692817416938,0.711504785588091,-0.8830249638046561,-0.32528802437335563
Lebanon,1.1168437032309622,-1.5777264968402058,0.6035978135498884,-0.5458978396534147,1.1530440769254167
Lesotho,0.5020472499687945,-0.3184556265181706,-1.4282776908740233,-0.7017940902795506,-3.034227357898553
Liberia,-1.6764044863709426,0.7866481722353474,-1.0579650243460375,-2.093035242266597,1.0103516071716734
Lithuania,1.0024345567939974,0.7826987358165516,0.4663848070035513,-0.6116042331077882,-1.4634287487908226
Luxembourg,-0.10416331559025906,0.6060853561363995,0.17120846055506336,0.9965179943175145,0.20083909962697347
Madagascar,-1.2950627085926694,-0.4348363990654948,-1.7154018913291962,-0.10284023721114169,-0.8173069081051033
Malawi,-1.4983590006841567,-0.7688329135419497,-2.1056088596610225,-0.6423536236300994,-0.32467554003110893
Malaysia,0.5542019195818324,1.7171071876600885,0.3834171733923792,-0.6136340506026103,-0.8818021974862427
Mali,-0.4063378962480457,-1.3011540685998266,-0.7171666478316524,-0.6308656320892276,-0.5915502229331149
Malta,1.149647266918592,-0.08761932765816477,-1.3458704517062694,2.2351810790504154,0.3969542092198525
Mauritania,-0.2109556164918093,-1.0875575315887263,-1.087125299487793,-0.2188664545253625,-1.6176166942657855
Mauritius,0.14728542685999532,0.32703220331831084,-0.40402568526302984,1.8767462754917508,0.0724914237087044
Mexico,-0.023235056712568668,0.7237208725125527,0.25109983413980724,0.9155391190205928,-0.46474073228899393
Moldova,0.13502768167628915,0.18532622372076665,0.020257808822219957,1.6445289149139182,-1.032042002201543
Mongolia,0.5025989231069579,0.23848524898070547,0.06603627552532085,1.181924561519948,-1.747730790909111
Montenegro,-0.24853896446392634,1.0044162416450972,0.7234548709707433,-0.22615608525597244,0.73857341439734
Morocco,0.6490037085192771,-0.8603729309023911,0.6855203732660139,0.05264913578904192,-0.30731515758765904
Mozambique,-0.8780976445390108,0.3176998981986896,-1.3471653942399782,-1.5884613444899793,-0.7425995637535601
Myanmar,-0.4717649385265347,-0.011917208054768017,-0.11958920471112001,-0.7516634588817914,0.3605384288849104
Namibia,0.6644693669219169,-0.7736389589459174,-0.635727521550854,-1.3658274541539208,-2.1269005373747687
Nepal,-0.4233881868554687,0.18777007809863672,0.21641044335422358,0.4087763620929851,0.8177475644484657
Netherlands,1.6616110879570738,0.6682667912824342,-0.37412345502070193,0.3192013337905256,-2.3101323207859865
New Zealand,-0.35658897325077216,0.10668095357638409,0.6373520663268931,0.6771894565123442,0.6387485412393095
Nicaragua,0.19059837132730115,0.7464456870836362,-0.14949068935472665,0.45531375979988475,-1.2950437358539015
Niger,-1.0760689729765922,-2.0110499849587775,-1.5340113765963959,-0.6752985883025275,-0.5320084914596457
Nigeria,-1.1205692559383453,-0.319250526405961,-1.0542892902672314,0.8320096695489703,0.1759941750536195
North Macedonia,0.8837620236194258,1.2866524719141648,0.25168075015909014,-0.3058440105971164,-1.634219919839723
Norway,-0.12036944156852099,-0.07556057286953852,0.6852197006215295,0.447059013524362,0.41613275175827813
Oman,2.157718208270162,-3.087887574569781,1.9062688831505672,-3.027464305878085,0.07748908161634954
Pakistan,0.1592710220472823,-2.0403322956867247,0.10095013682350024,-0.3676735079715796,0.6657951954752579
Panama,-0.7343402838568299,1.2433446220083517,0.2738539701945429,0.771980984175322,0.5947806148022478
Papua New Guinea,-1.1546586084757522,1.6203724893693818,-0.3563602458558757,-0.9264981455289274,0.6008108189850053
Paraguay,-0.28998116360643983,0.5370641373356442,0.515504053189596,0.6695456557969525,0.27099772243603404
Peru,-0.5823946796656053,0.7049057916485489,0.6766442771011454,0.2388988067814806,1.0671105510427938
Philippines,-0.03412054246784475,0.06001848808591078,-0.05164512083934839,1.1996062427087186,0.1984777911237834
Poland,0.5800193652681442,0.2884606967516035,0.46640430653277204,-0.02856811903843875,-0.5766817764636064
Portugal,0.17147632194931609,0.22022428616101905,0.5566753628099076,0.1833879798298634,0.11548174341222534
Romania,0.2639531576062764,0.09853810723025715,0.5248316235909605,0.2914010009790113,-0.17569541787634577
Russian Federation,0.08459603103556135,-0.4358682974741565,1.2989410333241471,-1.097251928319781,1.4222329631166772
Rwanda,-0.741861832539151,-0.9192802240985061,-1.749852041712697,0.277809633277171,-0.1484967774635246
Saudi Arabia,1.5721615130118853,-3.089024008881952,1.8056381478617587,-2.2150515961285575,0.6467657977738753
Senegal,-0.5581372289245135,0.15762634908565473,-0.21615537943346294,-0.3033657559109013,0.2143800667812107
Serbia,0.6129496428613911,0.20961551949507354,0.5563658232326162,-0.20119407772756798,-0.5922584834930076
Seychelles,0.3627561710650257,1.854272623653378,0.5092429006444902,-1.0033540467620836,0.06739897980145915
Sierra Leone,-1.3197132768938054,-0.05061192522121698,-1.7732579527876722,-0.7114220634273514,-0.5674141691835841
Singapore,7.494794250995623,1.6813973425631337,-6.948320669823386,0.2952988147871688,4.696538704325698
Slovak Republic,1.545806694254024,1.5121795354001635,0.23842560441385013,-1.0775994857182352,-2.4364291200825403
Slovenia,1.1194752135592678,2.2608375000591603,0.27828135582399954,-1.214477142319994,-1.8552613563792524
South Africa,-0.2757864112713871,-0.31871748048506876,-0.1202467869117518,1.119936446807324,-0.4956631711404527
Spain,-0.1806568980060528,0.3100453197037443,0.48407465691227575,0.6740409708885935,0.3606008406335368
Sri Lanka,0.01071237705136461,-0.1704584305986986,0.44657270103921964,0.5093698641792778,1.0287335658450782
Sudan,-0.5654228094328588,-0.9024513916384452,-0.8184023925040292,0.1641697252778495,-0.7488194483378002
Sweden,-0.4060355841289822,1.2956137691722598,0.7305487752103649,-0.2409849837419141,0.8704859739127968
Switzerland,0.23548986998717286,0.708485659259653,0.11661183490841417,0.8088462214201717,-0.5156431672044662
Tajikistan,0.10204391375561452,-0.4950055174380106,0.17946390808050325,1.6735215891160744,-0.7107868182180349
Tanzania,-1.6299780637985914,0.0652361558066035,-1.0390780893632026,-0.6715440538192036,0.7867983382571668
Thailand,0.3726608126774206,0.7294223170486221,0.3699189315515904,0.12082785946044951,-0.472647740780833
Timor-Leste,-0.6732375885107041,0.7828848962929138,0.5814758367828022,0.03677847331521346,1.3230830881520597
Togo,-0.3621768156084574,-1.1935620218791265,-0.5063522119690803,-0.9851568712745241,0.16292887912429646
Trinidad and Tobago,-0.14464437811494174,0.8001116772713568,0.2335883724820855,0.7335846525008742,0.4404468516871755
Tunisia,0.8857267833036886,-0.659269096071363,0.4504896407761536,0.3644716884506879,-1.1599917734637082
Turkey,0.2398045405402447,-0.45338709451887765,0.7489483326551328,0.03653787628674459,0.4425442845313508
Uganda,-0.8581887225979783,-1.170040683543532,-1.2395284947933969,0.029979884652538688,-0.11950563750109713
Ukraine,0.7836300334198074,-0.852933570764233,0.813534507011988,-0.35668464266465394,-0.24986576899999713
United Kingdom,0.18006114967412531,-0.714028317801522,0.34677058498569147,1.042422491565571,0.32912439176133756
United States,-0.12600896914230325,-0.9304506039138639,1.1187781093538733,-0.17637199225104502,1.4506694737872552
Uruguay,-0.15964692827011862,-0.9579845768129729,0.6197784644257238,1.1656951591581497,0.3933949999859476
Zambia,-1.1002917456340853,0.653294097061109,-0.8588507314769869,-1.3499154675940217,0.12271703662901072
Zimbabwe,-1.2901819964634622,0.272414647469921,-1.120865542541452,-0.49697027304982944,-0.04858724957634237
